"id"	"geneNum"	"description"	"gene"
"5218920"	13	"VEGFR2 mediated vascular permeability"	"YBR109C,YBR270C,YER093C,YHR042W,YHR205W,YJL058C,YKL126W,YKL203C,YMR186W,YNL006W,YOL078W,YOL100W,YPL240C"
"5218921"	3	"VEGFR2 mediated cell proliferation"	"YBL105C,YLR260W,YOL100W"
"5223345"	5	"Miscellaneous transport and binding events"	"YCR075C,YML019W,YOL092W,YOR085W,YPL060W"
"5250941"	12	"Negative epigenetic regulation of rRNA expression"	"YBL002W,YBL003C,YBR009C,YBR010W,YDL042C,YDR083W,YDR224C,YDR225W,YKL049C,YNL030W,YNL031C,YOL012C"
"525793"	3	"Myogenesis"	"YBR182C,YLR113W,YPL089C"
"532668"	6	"N-glycan trimming in the ER and Calnexin/Calreticulin cycle"	"YAL058W,YCL043C,YDR518W,YIL148W,YKR094C,YLR167W"
"5357801"	19	"Programmed Cell Death"	"YBR089C-A,YDL002C,YDL072C,YDL225W,YDR174W,YDR218C,YEL039C,YGR059W,YHR102W,YHR107C,YJR048W,YJR076C,YKL032C,YKR001C,YKR087C,YLL001W,YLR314C,YMR072W,YOR211C"
"5358346"	8	"Hedgehog ligand biogenesis"	"YBR201W,YDL126C,YDR057W,YIL148W,YKR094C,YLR167W,YLR207W,YOL013C"
"5358351"	12	"Signaling by Hedgehog"	"YBR201W,YDL126C,YDR057W,YIL033C,YIL148W,YJL164C,YKL166C,YKR094C,YLR167W,YLR207W,YOL013C,YPL203W"
"5358493"	7	"Synthesis of diphthamide-EEF2"	"YBL071W-A,YDR385W,YIL103W,YKL191W,YLR143W,YLR172C,YOR133W"
"5358508"	8	"Mismatch Repair"	"YBR088C,YCR092C,YDL164C,YDR097C,YMR167W,YNL082W,YOL090W,YOR033C"
"5358565"	7	"Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)"	"YBR088C,YDL164C,YDR097C,YMR167W,YNL082W,YOL090W,YOR033C"
"5358606"	3	"Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)"	"YCR092C,YDL164C,YOL090W"
"5362517"	10	"Signaling by Retinoic Acid"	"YDL114W,YDL168W,YER073W,YKL107W,YLR426W,YNL181W,YOR246C,YOR374W,YPL033C,YPL061W"
"5365859"	10	"RA biosynthesis pathway"	"YDL114W,YDL168W,YER073W,YKL107W,YLR426W,YNL181W,YOR246C,YOR374W,YPL033C,YPL061W"
"5423646"	1	"Aflatoxin activation and detoxification"	"YLR299W"
"556833"	132	"Metabolism of lipids"	"YAR042W,YBR026C,YBR029C,YBR042C,YBR097W,YBR177C,YBR265W,YBR291C,YCR026C,YDL015C,YDL019C,YDL022W,YDL052C,YDL114W,YDL137W,YDL142C,YDL192W,YDR018C,YDR058C,YDR125C,YDR135C,YDR147W,YDR208W,YDR284C,YDR294C,YDR319C,YDR422C,YDR477W,YDR481C,YDR503C,YEL016C,YEL020C,YER015W,YER019W,YER027C,YGL001C,YGL115W,YGL126W,YGL205W,YGL208W,YGR007W,YGR015C,YGR037C,YGR060W,YGR110W,YGR175C,YGR202C,YGR281W,YHL003C,YHL032C,YHR001W,YHR007C,YHR072W,YHR073W,YHR123W,YHR146W,YHR190W,YIL002C,YIL009W,YIL049W,YIL155C,YIL160C,YJL054W,YJL097W,YJL100W,YJL134W,YJL167W,YJR019C,YJR073C,YJR110W,YJR154W,YKL008C,YKL094W,YKL117W,YKL212W,YKR009C,YKR031C,YKR053C,YLR056W,YLR099C,YLR133W,YLR240W,YLR242C,YLR260W,YLR299W,YLR305C,YLR426W,YML042W,YML054C,YML059C,YML075C,YML126C,YMR006C,YMR008C,YMR110C,YMR165C,YMR208W,YMR210W,YMR246W,YMR272C,YNL012W,YNL045W,YNL106C,YNL128W,YNL130C,YNL173C,YNL202W,YNL267W,YNL280C,YNR016C,YNR043W,YOL011W,YOL059W,YOL065C,YOR022C,YOR100C,YOR109W,YOR171C,YOR175C,YOR237W,YOR245C,YOR298W,YOR317W,YPL033C,YPL069C,YPL087W,YPL095C,YPL117C,YPL145C,YPL147W,YPR113W,YPR140W"
"5576886"	1	"Phase 4 - resting membrane potential"	"YJL093C"
"5576891"	3	"Cardiac conduction"	"YGL006W,YHR042W,YJL093C"
"5578775"	2	"Ion homeostasis"	"YGL006W,YHR042W"
"5607761"	1	"Dectin-1 mediated noncanonical NF-kB signaling"	"YCR073C"
"5607763"	4	"CLEC7A (Dectin-1) induces NFAT activation"	"YBR109C,YKL190W,YLR433C,YML057W"
"5607764"	6	"CLEC7A (Dectin-1) signaling"	"YBL105C,YBR109C,YCR073C,YKL190W,YLR433C,YML057W"
"5610787"	4	"Hedgehog 'off' state"	"YIL033C,YJL164C,YKL166C,YPL203W"
"5617833"	12	"Cilium Assembly"	"YDL137W,YDL192W,YEL022W,YER031C,YFL037W,YGL210W,YJR031C,YML085C,YML124C,YNL021W,YNL272C,YPR095C"
"5620912"	3	"Anchoring of the basal body to the plasma membrane"	"YER031C,YGL210W,YNL272C"
"5620916"	5	"VxPx cargo-targeting to cilium"	"YDL137W,YDL192W,YEL022W,YJR031C,YPR095C"
"5620920"	5	"Cargo trafficking to the periciliary membrane"	"YDL137W,YDL192W,YEL022W,YJR031C,YPR095C"
"5620971"	3	"Pyroptosis"	"YBR089C-A,YEL039C,YJR048W"
"5621481"	6	"C-type lectin receptors (CLRs)"	"YBL105C,YBR109C,YCR073C,YKL190W,YLR433C,YML057W"
"5625740"	19	"RHO GTPases activate PKNs"	"YBL002W,YBL003C,YBL105C,YBR009C,YBR010W,YDR096W,YDR224C,YDR225W,YER169W,YIL118W,YKL049C,YKR055W,YMR036C,YNL030W,YNL031C,YNL090W,YOL012C,YOL100W,YPR165W"
"5625886"	13	"Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3"	"YBL002W,YBL003C,YBL105C,YBR009C,YBR010W,YDR096W,YDR224C,YDR225W,YER169W,YKL049C,YNL030W,YNL031C,YOL012C"
"5626467"	4	"RHO GTPases activate IQGAPs"	"YBR109C,YFL039C,YLR229C,YPL242C"
"5627123"	7	"RHO GTPases activate PAKs"	"YGL106W,YHL007C,YHR023W,YLR229C,YNL298W,YOL113W,YPR188C"
"5628897"	4	"TP53 Regulates Metabolic Genes"	"YBR196C,YML028W,YNL241C,YPL091W"
"5633007"	41	"Regulation of TP53 Activity"	"YAL040C,YBL088C,YBR160W,YBR270C,YDL101C,YDL159W,YDR208W,YER093C,YGL207W,YGR108W,YGR109C,YHR090C,YHR205W,YIL035C,YIL148W,YJL058C,YJL128C,YJR017C,YJR082C,YKL126W,YKL203C,YKR094C,YLR167W,YML069W,YMR199W,YMR233W,YNL006W,YNL097C,YOL078W,YOL100W,YOR039W,YOR061W,YOR064C,YOR231W,YOR244W,YOR295W,YPL140C,YPL256C,YPR031W,YPR119W,YPR120C"
"5633008"	9	"TP53 Regulates Transcription of Cell Death Genes"	"YBL088C,YDR185C,YJL005W,YJL031C,YKL053C-A,YLR168C,YLR193C,YOR370C,YPR176C"
"5652084"	7	"Fructose metabolism"	"YDL246C,YER073W,YJR159W,YLR070C,YML070W,YOR374W,YPL061W"
"5652227"	3	"Fructose biosynthesis"	"YDL246C,YJR159W,YLR070C"
"5653656"	152	"Vesicle-mediated transport"	"YAL007C,YAL014C,YAL030W,YAR002C-A,YBL037W,YBL040C,YBL047C,YBL050W,YBL078C,YBR059C,YBR080C,YBR131W,YBR164C,YBR254C,YCL008C,YCR030C,YDL018C,YDL058W,YDL137W,YDL145C,YDL161W,YDL192W,YDL195W,YDL226C,YDL234C,YDR137W,YDR139C,YDR153C,YDR189W,YDR208W,YDR238C,YDR246W,YDR407C,YDR468C,YDR472W,YDR481C,YDR486C,YDR498C,YDR517W,YEL022W,YER122C,YER136W,YFL005W,YFL027C,YFL038C,YFL039C,YFL047W,YFR051C,YGL002W,YGL098W,YGL124C,YGL137W,YGL145W,YGL200C,YGL206C,YGR009C,YGR167W,YGR241C,YGR284C,YHL019C,YHL031C,YHR098C,YHR110W,YHR161C,YIL004C,YIL076W,YIL095W,YIL109C,YIL148W,YIR006C,YJL004C,YJR005W,YJR031C,YJR058C,YJR102C,YJR125C,YJR134C,YKL002W,YKL006C-A,YKL041W,YKL135C,YKL196C,YKL209C,YKR001C,YKR068C,YKR094C,YKR103W,YLL001W,YLL038C,YLR025W,YLR026C,YLR039C,YLR078C,YLR093C,YLR119W,YLR167W,YLR170C,YLR181C,YLR206W,YLR208W,YLR262C,YLR268W,YLR417W,YML001W,YML012W,YML077W,YMR006C,YMR008C,YMR017W,YMR032W,YMR077C,YMR183C,YMR197C,YMR218C,YMR276W,YNL012W,YNL020C,YNL049C,YNL084C,YNL204C,YNL258C,YNL272C,YNL287W,YNR026C,YOL011W,YOL018C,YOL062C,YOR016C,YOR022C,YOR036W,YOR075W,YOR106W,YOR115C,YOR211C,YOR216C,YOR298W,YOR327C,YOR370C,YPL002C,YPL010W,YPL051W,YPL065W,YPL085W,YPL204W,YPL218W,YPL232W,YPL249C,YPL259C,YPR029C,YPR095C,YPR173C,YPR181C"
"5653890"	2	"Lactose synthesis"	"YBR241C,YGL104C"
"5655862"	14	"Translesion synthesis by POLK"	"YAR007C,YBR087W,YBR088C,YIL139C,YIL148W,YJR068W,YKR094C,YLR167W,YNL290W,YNL312W,YOL094C,YOR217W,YOR346W,YPL167C"
"5656121"	14	"Translesion synthesis by POLI"	"YAR007C,YBR087W,YBR088C,YIL139C,YIL148W,YJR068W,YKR094C,YLR167W,YNL290W,YNL312W,YOL094C,YOR217W,YOR346W,YPL167C"
"5656169"	16	"Termination of translesion DNA synthesis"	"YAR007C,YBR087W,YBR088C,YBR278W,YDR069C,YDR121W,YER144C,YJL065C,YJL197W,YJR068W,YNL262W,YNL290W,YNL312W,YOL094C,YOR217W,YPR175W"
"5661270"	4	"Formation of xylulose-5-phosphate"	"YDL246C,YGR194C,YJR159W,YLR070C"
"5663213"	8	"RHO GTPases Activate WASPs and WAVEs"	"YBR234C,YDL029W,YFL039C,YIL062C,YJR065C,YKL013C,YLR370C,YNR035C"
"5668541"	34	"TNFR2 non-canonical NF-kB pathway"	"YBL041W,YCR073C,YDL007W,YDL097C,YDL147W,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YJL001W,YKL145W,YML092C,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"5668599"	5	"RHO GTPases Activate NADPH Oxidases"	"YBL105C,YBR097W,YBR200W,YJR017C,YLR240W"
"5673001"	12	"RAF/MAP kinase cascade"	"YBL016W,YDL090C,YDL159W,YDL230W,YER075C,YGR040W,YHR030C,YIL113W,YKL019W,YLR118C,YNL053W,YOR208W"
"5674135"	4	"MAP2K and MAPK activation"	"YBL016W,YDL159W,YGR040W,YHR030C"
"5674499"	4	"Negative feedback regulation of MAPK pathway"	"YBL016W,YDL159W,YGR040W,YHR030C"
"5675221"	9	"Negative regulation of MAPK pathway"	"YBL016W,YDL159W,YDL230W,YER075C,YGR040W,YHR030C,YIL113W,YNL053W,YOR208W"
"5676590"	1	"NIK-->noncanonical NF-kB signaling"	"YCR073C"
"5683057"	73	"MAPK family signaling cascades"	"YAL040C,YBL016W,YBL041W,YDL007W,YDL090C,YDL097C,YDL147W,YDL159W,YDL225W,YDL230W,YDR218C,YDR394W,YDR427W,YER012W,YER021W,YER075C,YER094C,YFL007W,YFR004W,YFR028C,YFR050C,YFR052W,YGL011C,YGL048C,YGR040W,YGR059W,YGR108W,YGR109C,YGR135W,YGR218W,YGR253C,YHL007C,YHR027C,YHR030C,YHR107C,YHR200W,YIL007C,YIL075C,YIL113W,YIL148W,YJL001W,YJL164C,YJR076C,YKL019W,YKL145W,YKL166C,YKL171W,YKR094C,YLR118C,YLR167W,YLR229C,YLR314C,YML092C,YMR199W,YMR314W,YNL007C,YNL053W,YNL298W,YOL038W,YOL113W,YOR117W,YOR157C,YOR208W,YOR259C,YOR261C,YOR362C,YPL203W,YPL256C,YPR054W,YPR103W,YPR108W,YPR119W,YPR120C"
"5684996"	12	"MAPK1/MAPK3 signaling"	"YBL016W,YDL090C,YDL159W,YDL230W,YER075C,YGR040W,YHR030C,YIL113W,YKL019W,YLR118C,YNL053W,YOR208W"
"5685938"	1	"HDR through Single Strand Annealing (SSA)"	"YML032C"
"5685942"	6	"HDR through Homologous Recombination (HRR)"	"YBR098W,YDR386W,YDR477W,YER095W,YJR059W,YKL198C"
"5686938"	1	"Regulation of TLR by endogenous ligand"	"YBR089C-A"
"5687128"	61	"MAPK6/MAPK4 signaling"	"YAL040C,YBL041W,YDL007W,YDL097C,YDL147W,YDL225W,YDR218C,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR028C,YFR050C,YFR052W,YGL011C,YGL048C,YGR059W,YGR108W,YGR109C,YGR135W,YGR218W,YGR253C,YHL007C,YHR027C,YHR107C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL164C,YJR076C,YKL145W,YKL166C,YKL171W,YKR094C,YLR167W,YLR229C,YLR314C,YML092C,YMR199W,YMR314W,YNL007C,YNL298W,YOL038W,YOL113W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL203W,YPL256C,YPR054W,YPR103W,YPR108W,YPR119W,YPR120C"
"5688426"	76	"Deubiquitination"	"YAL034C,YAL040C,YBL002W,YBL003C,YBL041W,YBL067C,YBL113C,YBR058C,YDL007W,YDL097C,YDL126C,YDL147W,YDR139C,YDR167W,YDR176W,YDR190C,YDR224C,YDR225W,YDR394W,YDR427W,YDR448W,YER012W,YER021W,YER094C,YFL007W,YFL044C,YFR004W,YFR010W,YFR050C,YFR052W,YGL011C,YGL048C,YGR108W,YGR109C,YGR135W,YGR252W,YGR253C,YHL050C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YIL177C,YJL001W,YJL225C,YJR099W,YKL145W,YKR094C,YLR167W,YLR441C,YML063W,YML092C,YML133C,YMR199W,YMR223W,YMR233W,YMR236W,YMR304W,YMR314W,YNL128W,YNL339C,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR338W,YOR362C,YPL120W,YPL256C,YPR103W,YPR108W,YPR119W,YPR120C"
"5689603"	5	"UCH proteinases"	"YDR139C,YIL148W,YJR099W,YKR094C,YLR167W"
"5689880"	72	"Ub-specific processing proteases"	"YAL034C,YAL040C,YBL002W,YBL003C,YBL041W,YBL067C,YBL113C,YBR058C,YDL007W,YDL097C,YDL147W,YDR167W,YDR176W,YDR190C,YDR224C,YDR225W,YDR394W,YDR427W,YDR448W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR010W,YFR050C,YFR052W,YGL011C,YGL048C,YGR108W,YGR109C,YGR135W,YGR252W,YGR253C,YHL050C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YIL177C,YJL001W,YJL225C,YKL145W,YKR094C,YLR167W,YLR441C,YML063W,YML092C,YML133C,YMR199W,YMR223W,YMR233W,YMR236W,YMR304W,YMR314W,YNL128W,YNL339C,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR338W,YOR362C,YPL120W,YPL256C,YPR103W,YPR108W,YPR119W,YPR120C"
"5689896"	2	"Ovarian tumor domain proteases"	"YDL126C,YFL044C"
"5689901"	4	"Metalloprotease DUBs"	"YFR004W,YIL148W,YKR094C,YLR167W"
"5693532"	34	"DNA Double-Strand Break Repair"	"YBL002W,YBL003C,YBL052C,YBL088C,YBR009C,YBR098W,YDL064W,YDL101C,YDR092W,YDR096W,YDR217C,YDR224C,YDR225W,YDR386W,YDR409W,YDR477W,YDR510W,YER095W,YER169W,YGL087C,YGR123C,YIL148W,YJL168C,YJR059W,YKL049C,YKL198C,YKR094C,YLR167W,YML032C,YMR224C,YNL030W,YNL116W,YNL250W,YOR156C"
"5693537"	2	"Resolution of D-Loop Structures"	"YBR098W,YDR386W"
"5693538"	7	"Homology Directed Repair"	"YBR098W,YDR386W,YDR477W,YER095W,YJR059W,YKL198C,YML032C"
"5693548"	4	"Sensing of DNA Double Strand Breaks"	"YBL052C,YBL088C,YMR224C,YNL250W"
"5693565"	27	"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks"	"YBL002W,YBL003C,YBL052C,YBL088C,YBR009C,YDL064W,YDL101C,YDR092W,YDR096W,YDR217C,YDR224C,YDR225W,YDR409W,YDR510W,YER169W,YGL087C,YGR123C,YIL148W,YJL168C,YKL049C,YKR094C,YLR167W,YMR224C,YNL030W,YNL116W,YNL250W,YOR156C"
"5693567"	7	"HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)"	"YBR098W,YDR386W,YDR477W,YER095W,YJR059W,YKL198C,YML032C"
"5693568"	2	"Resolution of D-loop Structures through Holliday Junction Intermediates"	"YBR098W,YDR386W"
"5693579"	4	"Homologous DNA Pairing and Strand Exchange"	"YDR477W,YER095W,YJR059W,YKL198C"
"5693606"	27	"DNA Double Strand Break Response"	"YBL002W,YBL003C,YBL052C,YBL088C,YBR009C,YDL064W,YDL101C,YDR092W,YDR096W,YDR217C,YDR224C,YDR225W,YDR409W,YDR510W,YER169W,YGL087C,YGR123C,YIL148W,YJL168C,YKL049C,YKR094C,YLR167W,YMR224C,YNL030W,YNL116W,YNL250W,YOR156C"
"5693616"	4	"Presynaptic phase of homologous DNA pairing and strand exchange"	"YDR477W,YER095W,YJR059W,YKL198C"
"5694530"	8	"Cargo concentration in the ER"	"YHR098C,YIL109C,YLR026C,YLR078C,YLR268W,YNL049C,YPL218W,YPR181C"
"5696395"	18	"Formation of Incision Complex in GG-NER"	"YDL108W,YDR079C-A,YDR311W,YDR314C,YDR460W,YEL037C,YER171W,YIL143C,YIL148W,YJL047C,YKR094C,YLR005W,YLR167W,YMR201C,YOL133W,YPL122C,YPR025C,YPR056W"
"5696397"	7	"Gap-filling DNA repair synthesis and ligation in GG-NER"	"YAR007C,YBR087W,YJR068W,YNL290W,YNL312W,YOL094C,YOR217W"
"5696398"	54	"Nucleotide Excision Repair"	"YAR007C,YBR087W,YBR088C,YBR154C,YBR278W,YDL108W,YDL140C,YDL164C,YDR030C,YDR079C-A,YDR121W,YDR311W,YDR314C,YDR404C,YDR416W,YDR460W,YEL037C,YER171W,YGL043W,YGL070C,YGR258C,YHR143W-A,YIL021W,YIL143C,YIL148W,YJL047C,YJL065C,YJL140W,YJR035W,YJR050W,YJR068W,YKL005C,YKR094C,YLL036C,YLR005W,YLR167W,YMR201C,YMR304W,YNL262W,YNL290W,YNL312W,YOL005C,YOL094C,YOL133W,YOR151C,YOR210W,YOR217W,YOR224C,YPL022W,YPL122C,YPR025C,YPR056W,YPR175W,YPR187W"
"5696399"	25	"Global Genome Nucleotide Excision Repair (GG-NER)"	"YAR007C,YBR087W,YDL108W,YDR079C-A,YDR311W,YDR314C,YDR460W,YEL037C,YER171W,YIL143C,YIL148W,YJL047C,YJR068W,YKR094C,YLR005W,YLR167W,YMR201C,YNL290W,YNL312W,YOL094C,YOL133W,YOR217W,YPL122C,YPR025C,YPR056W"
"597592"	283	"Post-translational protein modification"	"YAL007C,YAL034C,YAL040C,YAL058W,YAR002C-A,YBL002W,YBL003C,YBL040C,YBL041W,YBL050W,YBL067C,YBL071W-A,YBL079W,YBL082C,YBL103C,YBL113C,YBR002C,YBR004C,YBR009C,YBR058C,YBR080C,YBR082C,YBR088C,YBR110W,YBR118W,YBR243C,YBR254C,YCL043C,YCR065W,YDL003W,YDL007W,YDL018C,YDL058W,YDL064W,YDL088C,YDL097C,YDL103C,YDL105W,YDL116W,YDL126C,YDL132W,YDL137W,YDL145C,YDL147W,YDL192W,YDL193W,YDL195W,YDL226C,YDR002W,YDR054C,YDR059C,YDR139C,YDR167W,YDR176W,YDR177W,YDR189W,YDR190C,YDR217C,YDR224C,YDR225W,YDR238C,YDR244W,YDR246W,YDR265W,YDR288W,YDR314C,YDR328C,YDR385W,YDR390C,YDR394W,YDR407C,YDR409W,YDR410C,YDR427W,YDR448W,YDR472W,YDR481C,YDR510W,YDR517W,YDR518W,YEL012W,YEL019C,YEL022W,YEL034W,YEL058W,YER003C,YER012W,YER021W,YER031C,YER094C,YER107C,YER122C,YFL005W,YFL007W,YFL008W,YFL017C,YFL027C,YFL038C,YFL044C,YFL045C,YFL049W,YFR002W,YFR004W,YFR010W,YFR050C,YFR051C,YFR052W,YGL002W,YGL011C,YGL048C,YGL058W,YGL065C,YGL100W,YGL137W,YGL142C,YGL153W,YGL200C,YGL210W,YGR001C,YGR036C,YGR108W,YGR109C,YGR119C,YGR135W,YGR252W,YGR253C,YHL031C,YHL050C,YHR027C,YHR068W,YHR090C,YHR098C,YHR110W,YHR200W,YIL004C,YIL007C,YIL026C,YIL049W,YIL064W,YIL075C,YIL076W,YIL103W,YIL109C,YIL131C,YIL148W,YIL177C,YJL001W,YJL031C,YJL039C,YJL061W,YJL074C,YJL091C,YJL132W,YJL141C,YJL225C,YJR031C,YJR042W,YJR047C,YJR070C,YJR099W,YKL006C-A,YKL057C,YKL104C,YKL145W,YKL165C,YKL191W,YKL196C,YKL210W,YKL213C,YKR068C,YKR082W,YKR084C,YKR094C,YKR095W,YLL024C,YLL029W,YLR007W,YLR026C,YLR057W,YLR078C,YLR097C,YLR128W,YLR137W,YLR143W,YLR167W,YLR172C,YLR191W,YLR208W,YLR262C,YLR268W,YLR306W,YLR383W,YLR441C,YML001W,YML012W,YML031W,YML032C,YML063W,YML077W,YML088W,YML092C,YML103C,YML133C,YMR013C,YMR022W,YMR026C,YMR047C,YMR085W,YMR199W,YMR218C,YMR223W,YMR233W,YMR235C,YMR236W,YMR281W,YMR304W,YMR314W,YNL021W,YNL024C,YNL030W,YNL049C,YNL088W,YNL093W,YNL097C,YNL112W,YNL128W,YNL204C,YNL219C,YNL287W,YNL304W,YNL339C,YNR026C,YNR030W,YNR043W,YOL006C,YOL034W,YOL038W,YOL133W,YOR002W,YOR016C,YOR022C,YOR036W,YOR064C,YOR067C,YOR076C,YOR089C,YOR098C,YOR106W,YOR115C,YOR117W,YOR133W,YOR149C,YOR156C,YOR157C,YOR259C,YOR261C,YOR295W,YOR310C,YOR338W,YOR339C,YOR362C,YOR370C,YPL003W,YPL010W,YPL020C,YPL085W,YPL120W,YPL190C,YPL204W,YPL218W,YPL227C,YPL256C,YPR066W,YPR068C,YPR080W,YPR095C,YPR103W,YPR108W,YPR119W,YPR120C,YPR176C,YPR180W,YPR181C"
"611105"	15	"Respiratory electron transport"	"Q0105,YBL045C,YDR529C,YEL024W,YEL039C,YFR033C,YGR183C,YGR207C,YHR024C,YJL166W,YJR048W,YLR163C,YOR065W,YOR356W,YPR004C"
"622312"	3	"Inflammasomes"	"YMR186W,YOR057W,YPL240C"
"674695"	66	"RNA Polymerase II Pre-transcription Events"	"YBR154C,YBR198C,YBR279W,YCR042C,YDL108W,YDL140C,YDR079C-A,YDR145W,YDR167W,YDR311W,YDR404C,YDR460W,YER148W,YER171W,YGL043W,YGL070C,YGL112C,YGL207W,YGL213C,YGL244W,YGR005C,YGR063C,YGR116W,YGR186W,YGR274C,YHR143W-A,YIL021W,YIL143C,YJL006C,YJL140W,YKL005C,YKL028W,YKL058W,YKL139W,YKR062W,YLR005W,YLR226W,YLR418C,YML010W,YML015C,YML069W,YML098W,YMR005W,YMR125W,YMR227C,YMR236W,YMR277W,YNL107W,YNL230C,YOL005C,YOL145C,YOR123C,YOR151C,YOR194C,YOR210W,YOR213C,YOR224C,YPL046C,YPL122C,YPL129W,YPL178W,YPR025C,YPR056W,YPR086W,YPR133C,YPR187W"
"6781823"	36	"Formation of TC-NER Pre-Incision Complex"	"YBR154C,YDL108W,YDL140C,YDR030C,YDR079C-A,YDR311W,YDR404C,YDR416W,YDR460W,YER171W,YGL043W,YGL070C,YHR143W-A,YIL021W,YIL143C,YIL148W,YJL047C,YJL140W,YJR035W,YJR050W,YKL005C,YKR094C,YLL036C,YLR005W,YLR167W,YMR201C,YMR304W,YOL005C,YOL133W,YOR151C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR187W"
"6781827"	52	"Transcription-Coupled Nucleotide Excision Repair (TC-NER)"	"YAR007C,YBR087W,YBR088C,YBR154C,YBR278W,YDL108W,YDL140C,YDL164C,YDR030C,YDR079C-A,YDR121W,YDR311W,YDR404C,YDR416W,YDR460W,YER171W,YGL043W,YGL070C,YGR258C,YHR143W-A,YIL021W,YIL143C,YIL148W,YJL047C,YJL065C,YJL140W,YJR035W,YJR050W,YJR068W,YKL005C,YKR094C,YLL036C,YLR005W,YLR167W,YMR201C,YMR304W,YNL262W,YNL290W,YNL312W,YOL005C,YOL094C,YOL133W,YOR151C,YOR210W,YOR217W,YOR224C,YPL022W,YPL122C,YPR025C,YPR056W,YPR175W,YPR187W"
"6782135"	51	"Dual incision in TC-NER"	"YAR007C,YBR087W,YBR088C,YBR154C,YBR278W,YDL108W,YDL140C,YDR030C,YDR079C-A,YDR121W,YDR311W,YDR404C,YDR416W,YDR460W,YER171W,YGL043W,YGL070C,YGR258C,YHR143W-A,YIL021W,YIL143C,YIL148W,YJL047C,YJL065C,YJL140W,YJR035W,YJR050W,YJR068W,YKL005C,YKR094C,YLL036C,YLR005W,YLR167W,YMR201C,YMR304W,YNL262W,YNL290W,YNL312W,YOL005C,YOL094C,YOL133W,YOR151C,YOR210W,YOR217W,YOR224C,YPL022W,YPL122C,YPR025C,YPR056W,YPR175W,YPR187W"
"6782210"	43	"Gap-filling DNA repair synthesis and ligation in TC-NER"	"YAR007C,YBR087W,YBR154C,YDL108W,YDL140C,YDL164C,YDR030C,YDR079C-A,YDR311W,YDR404C,YDR416W,YDR460W,YER171W,YGL043W,YGL070C,YHR143W-A,YIL021W,YIL143C,YIL148W,YJL047C,YJL140W,YJR035W,YJR050W,YJR068W,YKL005C,YKR094C,YLL036C,YLR005W,YLR167W,YMR304W,YNL290W,YNL312W,YOL005C,YOL094C,YOL133W,YOR151C,YOR210W,YOR217W,YOR224C,YPL122C,YPR025C,YPR056W,YPR187W"
"6783984"	4	"Glycine degradation"	"YAL044C,YDR019C,YFL018C,YMR189W"
